#{"t_start": 1759645832.431881, "env_id": "None"}
r,l,t
-0.8590313018936067,1,95.657004
-0.8253745678331978,1,95.673363
-0.7859713625714685,1,95.694689
-0.8253745678331978,1,95.731674
-0.8940604743495757,1,95.749984
-0.9388825252089567,1,95.766296
-0.8940604743495757,1,95.794958
-0.8352925834608474,1,95.824799
-0.8940604743495757,1,95.841725
-0.8352925834608474,1,95.867172
-0.8180213313494151,1,95.894247
-0.8352925834608474,1,95.914423
-0.8180213313494151,1,95.946748
-0.8253745678331978,1,95.966141
-0.8180213313494151,1,95.984056
-0.8253745678331978,1,96.013045
-0.8791031312990977,1,96.033762
-0.8590313018936067,1,96.053368
-0.8371349359138872,1,96.079742
-0.8678365216269738,1,96.102558
-0.9149507833287467,1,96.118247
-0.8590313018936067,1,96.144908
-0.7859713625714685,1,96.169779
-0.8253745678331978,1,96.185061
-0.8791031312990977,1,96.210356
-0.8940604743495757,1,96.231971
-0.8590313018936067,1,96.249655
-0.9020972306623364,1,96.279559
-0.8590313018936067,1,96.302704
-1.0,1,96.321383
-1.0,1,96.348954
-0.7859713625714685,1,96.373228
-0.8590313018936067,1,96.391788
-0.9388825252089567,1,96.427201
-1.0,1,96.441751
-0.9463976080534899,1,96.461978
-0.9608201307842711,1,96.49252
-0.8590313018936067,1,96.513556
-0.9608201307842711,1,96.533494
-0.8590313018936067,1,96.567862
-0.8590313018936067,1,96.587853
-0.8590313018936067,1,96.608814
-0.8590313018936067,1,96.640371
-0.8664489772754711,1,96.668447
-0.8590313018936067,1,96.687618
-0.8940604743495757,1,96.719161
-0.8590313018936067,1,96.740111
-0.8590313018936067,1,96.763661
-0.8180213313494151,1,96.801252
-0.8352925834608474,1,96.829008
-0.8940604743495757,1,96.849607
-0.9388825252089567,1,96.878613
-0.8940604743495757,1,96.90533
-0.8461366943796069,1,96.921211
-0.8180213313494151,1,96.950671
-0.8590313018936067,1,96.976681
-0.8590313018936067,1,96.996462
-0.8253745678331978,1,97.024665
-0.8461366943796069,1,97.052785
-0.7191251138587276,1,97.075657
-0.6952300815612682,1,97.106787
-0.6527393745774724,1,97.128458
-0.7027059292458295,1,97.146151
-0.7379347776330248,1,97.173157
-0.7191251138587276,1,97.196064
-0.7616980090337673,1,97.21363
-0.7859713625714685,1,97.23999
-0.8065294779554071,1,97.262892
-0.7859713625714685,1,97.282211
-0.7379347776330248,1,97.309687
-0.7680259332521315,1,97.333447
-0.7343083256713439,1,97.353769
-0.7944229562910846,1,97.39075
-0.7090225895556249,1,97.407444
-0.6527393745774724,1,97.425916
-0.6897094508934768,1,97.455953
-0.7300841422973506,1,97.476766
-0.7191251138587276,1,97.496794
-0.8180213313494151,1,97.524258
-0.9149507833287467,1,97.550194
-0.8304874778667507,1,97.570181
-0.775898332183698,1,97.601317
-0.7859713625714685,1,97.627308
-0.7993441317941883,1,97.646444
-0.8940604743495757,1,97.678142
-0.8352925834608474,1,97.700484
-0.7859713625714685,1,97.71906
-0.8352925834608474,1,97.749256
-0.8940604743495757,1,97.780107
-0.8664489772754711,1,97.795606
-0.8590313018936067,1,97.824414
-0.8253745678331978,1,97.847209
-0.8180213313494151,1,97.862674
-0.7993441317941883,1,97.893872
-0.7484492578977716,1,97.9142
-0.7425060284029299,1,97.935349
-0.7859713625714685,1,97.95954
-0.8253745678331978,1,97.984787
-0.7598551684188988,1,98.008053
-0.7379347776330248,1,98.03867
-0.7551771073786101,1,98.065171
-0.7859713625714685,1,98.081901
-0.7551771073786101,1,98.111809
-0.7379347776330248,1,98.139166
-0.7859713625714685,1,98.158487
-0.8304874778667507,1,98.182823
-0.8253745678331978,1,98.208173
-0.8342498664076997,1,98.227451
-0.7979490870986309,1,98.256758
-0.8253745678331978,1,98.276612
-0.7484492578977716,1,98.300715
-0.7425060284029299,1,98.329738
-0.7300841422973506,1,98.354724
-0.7476104778582985,1,98.374112
-0.7300841422973506,1,98.407193
-0.7425060284029299,1,98.42801
-0.6527393745774724,1,98.449592
-0.6897094508934768,1,98.483234
-0.7300841422973506,1,98.511724
-0.7551771073786101,1,98.529721
