#{"t_start": 1759647402.5067337, "env_id": "None"}
r,l,t
-0.1961716569001743,1,176.957186
-0.13272870901649952,1,176.96182
-0.12218142516585494,1,176.966843
-0.08854240925427986,1,176.971451
-0.08035023443619557,1,176.977304
-0.11443925526914699,1,176.982021
-0.0646814522789714,1,176.987693
-0.0646814522789714,1,176.993171
-0.09483504911284735,1,176.999196
-0.06216750820681909,1,177.005532
-0.09483504911284735,1,177.010442
-0.11443925526914699,1,177.015535
-0.11780840040697033,1,177.020694
-0.09981470648040094,1,177.025664
-0.09483504911284735,1,177.031318
-0.08035023443619557,1,177.037022
-0.13272870901649952,1,177.041726
-0.08035023443619557,1,177.047877
-0.06927831256489153,1,177.054132
-0.058696955482242366,1,177.058811
-0.07619431833168329,1,177.0642
-0.08035023443619557,1,177.070159
-0.11780840040697033,1,177.075884
-0.09981470648040094,1,177.081774
-0.10852016931627269,1,177.087083
-0.14216163468192644,1,177.092933
-0.09483504911284735,1,177.098395
-0.09981470648040094,1,177.104189
-0.06023229861381723,1,177.110873
-0.022131292596812818,1,177.120228
-0.06927831256489153,1,177.125539
-0.12044830240909468,1,177.130971
-0.07619431833168329,1,177.136614
-0.09981470648040094,1,177.142611
-0.07619431833168329,1,177.151644
-0.06216750820681909,1,177.158235
-0.07619431833168329,1,177.16395
-0.06216750820681909,1,177.170805
-0.07619431833168329,1,177.176466
-0.03317571681165195,1,177.182062
-0.06927831256489153,1,177.188029
-0.09981470648040094,1,177.194261
-0.09483504911284735,1,177.199784
-0.11443925526914699,1,177.205794
-0.09483504911284735,1,177.212539
-0.08035023443619557,1,177.218511
-0.09483504911284735,1,177.224
-0.045414222961044685,1,177.229593
-0.11780840040697033,1,177.234867
-0.11443925526914699,1,177.240667
-0.11780840040697033,1,177.247195
-0.08035023443619557,1,177.253142
-0.07619431833168329,1,177.258471
-0.022131292596812818,1,177.263836
-0.045414222961044685,1,177.269397
-0.09981470648040094,1,177.275879
-0.045414222961044685,1,177.282178
-0.06216750820681909,1,177.288101
-0.13272870901649952,1,177.294102
-0.11443925526914699,1,177.299676
-0.13272870901649952,1,177.30544
-0.0931916487992435,1,177.310816
-0.2131061307448584,1,177.316757
-0.2131061307448584,1,177.322905
-0.14216163468192644,1,177.328476
-0.17154914510019745,1,177.333884
-0.10385103666167887,1,177.339443
-0.2131061307448584,1,177.344929
-0.12044830240909468,1,177.351298
-0.15567697041701545,1,177.356915
-0.2131061307448584,1,177.363021
-0.13272870901649952,1,177.368436
-0.1479103997378968,1,177.37323
-0.2131061307448584,1,177.378816
-0.23748150056330444,1,177.383696
-0.2131061307448584,1,177.388449
-0.2131061307448584,1,177.393828
-0.15567697041701545,1,177.402416
-0.1479103997378968,1,177.407964
-0.17154914510019745,1,177.41337
-0.24815864606695864,1,177.420033
-0.22825141698367135,1,177.425227
-0.1961716569001743,1,177.431406
-0.3035175574390741,1,177.437415
-0.25152297958117087,1,177.443021
-0.14216163468192644,1,177.449036
-0.10385103666167887,1,177.454441
-0.12044830240909468,1,177.459904
-0.25152297958117087,1,177.493014
-0.14216163468192644,1,177.504855
-0.10385103666167887,1,177.510429
-0.2131061307448584,1,177.515783
-0.10385103666167887,1,177.521629
-0.10385103666167887,1,177.526509
-0.058696955482242366,1,177.531716
-0.0931916487992435,1,177.536859
-0.0646814522789714,1,177.54176
-0.045414222961044685,1,177.546842
-0.10999139769531621,1,177.554337
-0.11443925526914699,1,177.561014
-0.1582912329068805,1,177.566727
-0.09981470648040094,1,177.572067
